rank,last_wks,peak_position,wks_on_rank,date,album,artist,social,label,Class
51,49,13,20,4/25/2015,7.30E+01,2.50E+01,1.20E+01,-1.00E+00,FALSE
52,69,15,6,4/25/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
53,59,53,8,4/25/2015,8.00E+00,5.00E+00,1.80E+01,-1.00E+00,FALSE
54,60,3,7,4/25/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
55,48,43,15,4/25/2015,6.40E+01,6.60E+01,1.20E+02,-1.00E+00,FALSE
56,54,18,8,4/25/2015,5.80E+01,6.80E+01,1.20E+02,1.00E+00,TRUE
57,57,52,13,4/25/2015,1.45E+02,7.60E+01,1.20E+02,-1.00E+00,FALSE
58,61,58,4,4/25/2015,7.00E+00,1.30E+01,1.20E+02,-1.00E+00,FALSE
59,76,40,5,4/25/2015,3.10E+01,2.60E+01,1.20E+02,1.00E+00,TRUE
60,68,26,9,4/25/2015,8.00E+00,5.00E+00,1.80E+01,-1.00E+00,FALSE
61,77,61,2,4/25/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
62,65,51,15,4/25/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
63,63,53,16,4/25/2015,1.43E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
64,53,50,17,4/25/2015,1.82E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
65,72,44,6,4/25/2015,2.50E+02,9.90E+01,1.20E+02,1.00E+00,TRUE
66,66,60,7,4/25/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
67,83,13,3,4/25/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
68,71,56,7,4/25/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
69,75,47,7,4/25/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
70,120,70,1,4/25/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
71,67,43,7,4/25/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
72,78,31,5,4/25/2015,2.00E+02,6.10E+01,1.20E+02,1.00E+00,TRUE
73,74,52,9,4/25/2015,8.00E+00,5.00E+00,1.80E+01,-1.00E+00,FALSE
74,70,23,19,4/25/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
75,82,58,9,4/25/2015,8.00E+00,5.00E+00,1.80E+01,-1.00E+00,FALSE
76,88,40,4,4/25/2015,7.20E+01,7.20E+01,1.20E+02,1.00E+00,TRUE
77,86,47,4,4/25/2015,4.50E+01,6.00E+01,1.20E+02,1.00E+00,TRUE
78,81,55,9,4/25/2015,7.40E+01,7.00E+01,1.20E+02,1.00E+00,TRUE
79,98,55,2,4/25/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
80,85,39,17,4/25/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
81,62,53,20,4/25/2015,2.40E+01,4.00E+01,1.20E+02,-1.00E+00,FALSE
82,120,82,1,4/25/2015,9.10E+01,8.90E+01,1.20E+02,-1.00E+00,FALSE
83,80,39,6,4/25/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
84,73,67,3,4/25/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
85,87,70,2,4/25/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
86,120,86,2,4/25/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
87,89,77,6,4/25/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
88,84,79,5,4/25/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
89,94,56,4,4/25/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
90,93,55,4,4/25/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
91,95,46,3,4/25/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
92,92,72,8,4/25/2015,1.30E+01,1.90E+01,1.20E+02,-1.00E+00,FALSE
93,96,51,3,4/25/2015,4.60E+01,4.80E+01,1.20E+02,1.00E+00,TRUE
94,97,45,2,4/25/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
95,90,65,3,4/25/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
96,120,36,1,4/25/2015,2.50E+02,7.40E+01,1.20E+02,-1.00E+00,FALSE
97,91,91,2,4/25/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
98,120,98,1,4/25/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
99,120,56,1,4/25/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
100,120,59,1,4/25/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
1,1,1,21,4/18/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
2,2,2,12,4/18/2015,1.10E+01,2.00E+00,3.10E+01,-1.00E+00,FALSE
3,4,3,13,4/18/2015,1.26E+02,7.00E+00,2.30E+01,-1.00E+00,FALSE
4,5,3,15,4/18/2015,1.17E+02,8.00E+00,1.20E+02,-1.00E+00,FALSE
5,3,2,26,4/18/2015,1.20E+01,3.00E+00,1.50E+01,1.00E+00,TRUE
6,6,2,11,4/18/2015,2.50E+02,2.10E+01,1.20E+02,1.00E+00,TRUE
7,7,6,17,4/18/2015,5.00E+00,1.00E+00,1.00E+00,-1.00E+00,FALSE
8,9,8,21,4/18/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
9,8,4,11,4/18/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
10,84,1,4,4/18/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
11,10,10,11,4/18/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
12,12,4,21,4/18/2015,3.30E+01,2.90E+01,1.20E+02,1.00E+00,TRUE
13,19,13,10,4/18/2015,3.00E+01,1.80E+01,3.60E+01,-1.00E+00,FALSE
14,17,5,4,4/18/2015,1.73E+02,3.10E+01,1.20E+02,1.00E+00,TRUE
15,11,9,17,4/18/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
16,16,13,8,4/18/2015,2.70E+01,1.30E+01,2.00E+00,1.00E+00,TRUE
17,13,1,23,4/18/2015,5.00E+00,1.00E+00,1.00E+00,-1.00E+00,FALSE
18,15,14,11,4/18/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
19,23,15,2,4/18/2015,2.50E+02,1.10E+01,6.00E+00,-1.00E+00,FALSE
20,18,8,9,4/18/2015,6.00E+00,4.00E+00,2.00E+01,1.00E+00,TRUE
21,14,2,34,4/18/2015,2.90E+01,3.60E+01,1.20E+02,-1.00E+00,FALSE
22,22,13,13,4/18/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
23,20,20,14,4/18/2015,2.20E+01,2.20E+01,1.20E+02,1.00E+00,TRUE
24,31,21,12,4/18/2015,3.10E+01,2.80E+01,1.20E+02,-1.00E+00,FALSE
25,21,21,13,4/18/2015,6.10E+01,1.20E+02,1.20E+02,1.00E+00,TRUE
26,24,1,33,4/18/2015,5.00E+00,1.00E+00,1.00E+00,-1.00E+00,FALSE
27,26,17,6,4/18/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
28,37,12,10,4/18/2015,5.10E+01,4.00E+01,1.20E+02,1.00E+00,TRUE
29,27,5,31,4/18/2015,6.00E+00,4.00E+00,2.00E+01,-1.00E+00,FALSE
30,30,28,9,4/18/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
31,28,11,20,4/18/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
32,29,29,17,4/18/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
33,25,4,24,4/18/2015,1.30E+01,1.00E+01,4.00E+01,1.00E+00,TRUE
34,33,30,14,4/18/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
35,34,10,30,4/18/2015,1.90E+01,1.90E+01,1.20E+02,-1.00E+00,FALSE
36,36,35,12,4/18/2015,8.80E+01,4.10E+01,1.20E+02,1.00E+00,TRUE
37,32,1,39,4/18/2015,1.30E+01,1.00E+01,4.00E+01,1.00E+00,TRUE
38,35,12,23,4/18/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
39,55,14,12,4/18/2015,1.30E+01,1.00E+01,4.00E+01,1.00E+00,TRUE
40,38,30,41,4/18/2015,6.90E+01,6.10E+01,1.20E+02,1.00E+00,TRUE
41,58,12,7,4/18/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
42,39,2,52,4/18/2015,6.00E+00,4.00E+00,2.00E+01,-1.00E+00,FALSE
43,40,11,28,4/18/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
44,41,7,30,4/18/2015,3.00E+01,1.80E+01,3.60E+01,-1.00E+00,FALSE
45,50,9,6,4/18/2015,7.30E+01,6.70E+01,1.20E+02,1.00E+00,TRUE
46,48,32,10,4/18/2015,3.60E+01,5.80E+01,1.20E+02,1.00E+00,TRUE
47,42,3,33,4/18/2015,1.10E+01,2.00E+00,3.10E+01,-1.00E+00,FALSE
48,49,43,14,4/18/2015,5.90E+01,6.20E+01,1.20E+02,-1.00E+00,FALSE
49,44,13,19,4/18/2015,9.60E+01,2.40E+01,7.00E+00,-1.00E+00,FALSE
50,43,31,20,4/18/2015,4.10E+01,3.00E+01,1.30E+01,-1.00E+00,FALSE
51,51,26,8,4/18/2015,2.50E+02,6.40E+01,1.20E+02,1.00E+00,TRUE
52,47,17,13,4/18/2015,4.00E+01,3.80E+01,1.20E+02,1.00E+00,TRUE
53,52,50,16,4/18/2015,1.86E+02,8.80E+01,1.20E+02,-1.00E+00,FALSE
54,45,18,7,4/18/2015,4.70E+01,6.30E+01,1.20E+02,-1.00E+00,FALSE
55,46,19,20,4/18/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
56,70,11,2,4/18/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
57,60,52,12,4/18/2015,1.52E+02,8.00E+01,1.20E+02,1.00E+00,TRUE
58,54,28,22,4/18/2015,2.10E+01,2.00E+01,1.20E+02,-1.00E+00,FALSE
59,57,53,7,4/18/2015,1.40E+01,5.00E+00,1.60E+01,1.00E+00,TRUE
60,63,3,6,4/18/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
61,78,58,3,4/18/2015,4.00E+00,9.00E+00,4.70E+01,1.00E+00,TRUE
62,53,53,19,4/18/2015,7.00E+00,1.70E+01,1.20E+02,-1.00E+00,FALSE
63,59,53,15,4/18/2015,1.47E+02,9.90E+01,1.20E+02,1.00E+00,TRUE
64,82,16,5,4/18/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
65,64,51,14,4/18/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
66,68,60,6,4/18/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
67,69,43,6,4/18/2015,2.50E+02,9.80E+01,1.20E+02,-1.00E+00,FALSE
68,61,26,8,4/18/2015,1.40E+01,5.00E+00,1.60E+01,1.00E+00,TRUE
69,62,15,5,4/18/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
70,56,23,18,4/18/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
71,77,56,6,4/18/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
72,76,44,5,4/18/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
73,67,67,2,4/18/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
74,65,52,8,4/18/2015,1.40E+01,5.00E+00,1.60E+01,1.00E+00,TRUE
75,72,47,6,4/18/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
76,81,40,4,4/18/2015,3.90E+01,3.40E+01,1.20E+02,1.00E+00,TRUE
77,120,61,1,4/18/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
78,79,31,4,4/18/2015,2.50E+02,9.10E+01,1.20E+02,1.00E+00,TRUE
79,71,20,20,4/18/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
80,89,39,5,4/18/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
81,73,55,8,4/18/2015,8.20E+01,7.10E+01,1.20E+02,1.00E+00,TRUE
82,74,58,8,4/18/2015,1.40E+01,5.00E+00,1.60E+01,1.00E+00,TRUE
83,99,13,2,4/18/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
84,85,79,4,4/18/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
85,75,39,16,4/18/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
86,90,47,3,4/18/2015,4.20E+01,6.60E+01,1.20E+02,1.00E+00,TRUE
87,120,70,1,4/18/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
88,93,40,3,4/18/2015,7.60E+01,7.40E+01,1.20E+02,1.00E+00,TRUE
89,86,77,5,4/18/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
90,66,65,2,4/18/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
91,120,91,1,4/18/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
92,87,72,7,4/18/2015,1.90E+01,1.90E+01,1.20E+02,1.00E+00,TRUE
93,92,55,3,4/18/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
94,98,56,3,4/18/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
95,96,46,2,4/18/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
96,100,51,2,4/18/2015,4.90E+01,5.70E+01,1.20E+02,1.00E+00,TRUE
97,120,45,1,4/18/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
98,120,55,1,4/18/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
99,83,58,16,4/18/2015,3.50E+01,4.90E+01,1.20E+02,-1.00E+00,FALSE
100,97,41,19,4/18/2015,3.20E+01,2.70E+01,1.20E+02,-1.00E+00,FALSE
1,1,1,20,4/11/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
2,2,2,11,4/11/2015,9.00E+00,3.00E+00,2.20E+01,1.00E+00,TRUE
3,3,2,25,4/11/2015,6.00E+00,4.00E+00,1.30E+01,-1.00E+00,FALSE
4,4,3,12,4/11/2015,1.27E+02,7.00E+00,2.70E+01,1.00E+00,TRUE
5,6,3,14,4/11/2015,1.00E+02,9.00E+00,1.20E+02,1.00E+00,TRUE
6,8,2,10,4/11/2015,2.50E+02,2.70E+01,1.20E+02,1.00E+00,TRUE
7,7,6,16,4/11/2015,5.00E+00,1.00E+00,1.00E+00,1.00E+00,TRUE
8,5,4,10,4/11/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
9,10,8,20,4/11/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
10,13,10,10,4/11/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
11,9,9,16,4/11/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
12,15,4,20,4/11/2015,3.00E+01,2.80E+01,1.20E+02,1.00E+00,TRUE
13,11,1,22,4/11/2015,5.00E+00,1.00E+00,1.00E+00,-1.00E+00,FALSE
14,12,2,33,4/11/2015,1.80E+01,2.30E+01,1.20E+02,-1.00E+00,FALSE
15,14,14,10,4/11/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
16,16,13,7,4/11/2015,2.50E+01,1.20E+01,2.00E+00,1.00E+00,TRUE
17,27,5,3,4/11/2015,1.59E+02,2.90E+01,1.20E+02,1.00E+00,TRUE
18,18,8,8,4/11/2015,4.00E+00,6.00E+00,2.50E+01,-1.00E+00,FALSE
19,20,13,9,4/11/2015,2.80E+01,1.80E+01,2.40E+01,1.00E+00,TRUE
20,21,20,13,4/11/2015,1.30E+01,2.00E+01,1.20E+02,-1.00E+00,FALSE
21,22,21,12,4/11/2015,4.40E+01,1.20E+02,1.20E+02,-1.00E+00,FALSE
22,32,13,12,4/11/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
23,120,15,1,4/11/2015,2.50E+02,1.10E+01,5.00E+00,1.00E+00,TRUE
24,24,1,32,4/11/2015,5.00E+00,1.00E+00,1.00E+00,-1.00E+00,FALSE
25,17,4,23,4/11/2015,1.10E+01,1.00E+01,2.80E+01,-1.00E+00,FALSE
26,26,17,5,4/11/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
27,23,5,30,4/11/2015,4.00E+00,6.00E+00,2.50E+01,-1.00E+00,FALSE
28,19,11,19,4/11/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
29,30,29,16,4/11/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
30,33,28,8,4/11/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
31,28,21,11,4/11/2015,3.20E+01,3.50E+01,1.20E+02,1.00E+00,TRUE
32,25,1,38,4/11/2015,1.10E+01,1.00E+01,2.80E+01,-1.00E+00,FALSE
33,51,30,13,4/11/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
34,29,10,29,4/11/2015,2.20E+01,1.90E+01,1.20E+02,-1.00E+00,FALSE
35,31,12,22,4/11/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
36,41,35,11,4/11/2015,8.50E+01,3.60E+01,1.20E+02,1.00E+00,TRUE
37,39,12,9,4/11/2015,4.20E+01,3.20E+01,1.20E+02,1.00E+00,TRUE
38,40,30,40,4/11/2015,6.50E+01,5.50E+01,1.20E+02,-1.00E+00,FALSE
39,37,2,51,4/11/2015,4.00E+00,6.00E+00,2.50E+01,-1.00E+00,FALSE
40,34,11,27,4/11/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
41,38,7,29,4/11/2015,2.80E+01,1.80E+01,2.40E+01,-1.00E+00,FALSE
42,35,3,32,4/11/2015,9.00E+00,3.00E+00,2.20E+01,-1.00E+00,FALSE
43,45,31,19,4/11/2015,3.30E+01,1.60E+01,6.00E+00,-1.00E+00,FALSE
44,42,13,18,4/11/2015,8.20E+01,2.60E+01,1.00E+01,-1.00E+00,FALSE
45,95,18,6,4/11/2015,3.60E+01,4.40E+01,1.20E+02,-1.00E+00,FALSE
46,36,19,19,4/11/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
47,48,17,12,4/11/2015,4.60E+01,4.10E+01,1.20E+02,-1.00E+00,FALSE
48,62,32,9,4/11/2015,3.90E+01,5.40E+01,1.20E+02,1.00E+00,TRUE
49,43,43,13,4/11/2015,7.40E+01,6.00E+01,1.20E+02,1.00E+00,TRUE
50,56,9,5,4/11/2015,6.80E+01,7.00E+01,1.20E+02,1.00E+00,TRUE
51,58,26,7,4/11/2015,1.54E+02,5.70E+01,1.20E+02,1.00E+00,TRUE
52,50,50,15,4/11/2015,1.69E+02,8.50E+01,1.20E+02,-1.00E+00,FALSE
53,55,53,18,4/11/2015,2.50E+02,8.40E+01,1.20E+02,-1.00E+00,FALSE
54,54,28,21,4/11/2015,1.90E+01,1.50E+01,1.20E+02,-1.00E+00,FALSE
55,47,14,11,4/11/2015,1.10E+01,1.00E+01,2.80E+01,1.00E+00,TRUE
56,44,23,17,4/11/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
57,57,53,6,4/11/2015,8.00E+00,5.00E+00,1.80E+01,-1.00E+00,FALSE
58,78,12,6,4/11/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
59,59,53,14,4/11/2015,1.18E+02,8.60E+01,1.20E+02,-1.00E+00,FALSE
60,65,52,11,4/11/2015,1.35E+02,7.60E+01,1.20E+02,1.00E+00,TRUE
61,52,26,7,4/11/2015,8.00E+00,5.00E+00,1.80E+01,-1.00E+00,FALSE
62,53,15,4,4/11/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
63,69,3,5,4/11/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
64,73,51,13,4/11/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
65,63,52,7,4/11/2015,8.00E+00,5.00E+00,1.80E+01,-1.00E+00,FALSE
66,120,65,1,4/11/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
67,120,67,1,4/11/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
68,74,60,5,4/11/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
69,60,43,5,4/11/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
70,120,11,1,4/11/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
71,64,20,19,4/11/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
72,77,47,5,4/11/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
73,72,55,7,4/11/2015,7.30E+01,6.90E+01,1.20E+02,-1.00E+00,FALSE
74,76,58,7,4/11/2015,8.00E+00,5.00E+00,1.80E+01,-1.00E+00,FALSE
75,71,39,15,4/11/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
76,81,44,4,4/11/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
77,79,56,5,4/11/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
78,61,58,2,4/11/2015,1.00E+00,2.00E+00,4.60E+01,1.00E+00,TRUE
79,67,31,3,4/11/2015,2.50E+02,8.90E+01,1.20E+02,1.00E+00,TRUE
80,120,80,1,4/11/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
81,96,40,3,4/11/2015,3.70E+01,3.00E+01,1.20E+02,1.00E+00,TRUE
82,98,16,4,4/11/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
83,75,58,15,4/11/2015,2.90E+01,4.30E+01,1.20E+02,-1.00E+00,FALSE
84,82,1,3,4/11/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
85,93,79,3,4/11/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
86,97,77,4,4/11/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
87,85,72,6,4/11/2015,2.20E+01,1.90E+01,1.20E+02,-1.00E+00,FALSE
88,80,47,17,4/11/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
89,87,39,4,4/11/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
90,120,47,2,4/11/2015,5.10E+01,6.40E+01,1.20E+02,1.00E+00,TRUE
91,120,91,1,4/11/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
92,120,55,2,4/11/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
93,120,40,2,4/11/2015,3.80E+01,5.80E+01,1.20E+02,1.00E+00,TRUE
94,70,54,18,4/11/2015,5.50E+01,4.70E+01,1.20E+02,-1.00E+00,FALSE
95,89,43,20,4/11/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
96,120,46,1,4/11/2015,9.70E+01,1.20E+02,1.20E+02,1.00E+00,TRUE
97,90,41,18,4/11/2015,2.40E+01,1.70E+01,1.20E+02,-1.00E+00,FALSE
98,120,56,2,4/11/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
99,120,13,1,4/11/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
100,120,51,1,4/11/2015,4.80E+01,5.00E+01,1.20E+02,1.00E+00,TRUE
1,1,1,19,4/4/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
2,2,2,10,4/4/2015,1.00E+01,3.00E+00,3.10E+01,1.00E+00,TRUE
3,3,2,24,4/4/2015,7.00E+00,4.00E+00,1.40E+01,1.00E+00,TRUE
4,4,3,11,4/4/2015,1.06E+02,7.00E+00,2.60E+01,1.00E+00,TRUE
5,5,4,9,4/4/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
6,6,3,13,4/4/2015,8.70E+01,1.10E+01,1.20E+02,1.00E+00,TRUE
7,7,6,15,4/4/2015,5.00E+00,2.00E+00,1.00E+00,1.00E+00,TRUE
8,10,2,9,4/4/2015,2.50E+02,2.70E+01,1.20E+02,1.00E+00,TRUE
9,9,9,15,4/4/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
10,13,8,19,4/4/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
11,12,1,21,4/4/2015,5.00E+00,2.00E+00,1.00E+00,-1.00E+00,FALSE
12,11,2,32,4/4/2015,2.30E+01,2.10E+01,1.20E+02,-1.00E+00,FALSE
13,15,10,9,4/4/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
14,14,14,9,4/4/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
15,21,4,19,4/4/2015,3.10E+01,3.00E+01,1.20E+02,1.00E+00,TRUE
16,18,13,6,4/4/2015,2.50E+01,1.50E+01,2.00E+00,1.00E+00,TRUE
17,17,4,22,4/4/2015,1.10E+01,8.00E+00,2.90E+01,-1.00E+00,FALSE
18,8,8,7,4/4/2015,9.00E+00,6.00E+00,2.10E+01,1.00E+00,TRUE
19,16,11,18,4/4/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
20,20,13,8,4/4/2015,3.00E+01,1.80E+01,5.00E+01,1.00E+00,TRUE
21,27,20,12,4/4/2015,2.00E+01,2.00E+01,1.20E+02,1.00E+00,TRUE
22,23,21,11,4/4/2015,3.30E+01,1.20E+02,1.20E+02,1.00E+00,TRUE
23,19,5,29,4/4/2015,9.00E+00,6.00E+00,2.10E+01,-1.00E+00,FALSE
24,22,1,31,4/4/2015,5.00E+00,2.00E+00,1.00E+00,1.00E+00,TRUE
25,28,1,37,4/4/2015,1.10E+01,8.00E+00,2.90E+01,-1.00E+00,FALSE
26,24,17,4,4/4/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
27,45,5,2,4/4/2015,1.52E+02,3.60E+01,1.20E+02,1.00E+00,TRUE
28,30,21,10,4/4/2015,2.90E+01,2.90E+01,1.20E+02,-1.00E+00,FALSE
29,25,10,28,4/4/2015,2.40E+01,1.60E+01,1.20E+02,-1.00E+00,FALSE
30,37,29,15,4/4/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
31,29,12,21,4/4/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
32,41,13,11,4/4/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
33,35,28,7,4/4/2015,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
34,33,11,26,4/4/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
35,40,3,31,4/4/2015,1.00E+01,3.00E+00,3.10E+01,-1.00E+00,FALSE
36,26,19,18,4/4/2015,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
37,34,2,50,4/4/2015,9.00E+00,6.00E+00,2.10E+01,-1.00E+00,FALSE
38,32,7,28,4/4/2015,3.00E+01,1.80E+01,5.00E+01,-1.00E+00,FALSE
